magasin_id,taille,urbain,qualite_equipe,n_potentiel,mois,effet_saison_val,p_visite,nb_visites,ventes,panier_moyen,pub,log_rev_int
2,grand,0,1,500,4,0.04,0.59,287,15336.293990853195,53.43656442805992,1,3.4233693561021497
2,grand,0,1,500,5,0.08,0.63,327,18619.270108752014,56.93966394113766,1,3.617344252325409
2,grand,0,1,500,6,0.08,0.63,302,16242.046008043444,53.7816092981571,1,3.480750493074904
2,grand,0,1,500,7,0.08,0.63,317,17440.130701478793,55.01618517816654,1,3.5519210933635446
2,grand,0,1,500,8,0.04,0.59,283,15590.09301846618,55.088667909774486,1,3.439782830158731
2,grand,0,1,500,9,0.0,0.55,259,13994.964862955798,54.03461337048571,1,3.331844792838665
2,grand,0,1,500,10,-0.04,0.51,251,13855.028989334729,55.199318682608485,1,3.321795451210102
2,grand,0,1,500,11,0.04,0.59,308,16787.011937270636,54.503285510618944,1,3.5137526690020504
2,grand,0,1,500,12,0.08,0.63,301,16402.987792637046,54.49497605527258,1,3.490610681274754
2,grand,0,1,500,13,-0.04,0.51,267,14426.715094312145,54.03264080266721,1,3.36222888323904
2,grand,0,1,500,14,-0.04,0.51,226,12539.295744642763,55.483609489569744,1,3.222014553473355
2,grand,0,1,500,15,0.0,0.55,268,14216.4860213927,53.046589632062314,1,3.3475494591644592
2,grand,0,1,500,16,0.04,0.59,275,14974.004766138178,54.45092642232065,1,3.3994628626626433
2,grand,0,1,500,17,0.08,0.63,325,18107.32641794502,55.714850516753906,1,3.5894638114047392
2,grand,0,1,500,18,0.08,0.63,322,17934.979085865896,55.69869281324812,1,3.5799001254362293
2,grand,0,1,500,19,0.08,0.63,306,16464.619250061027,53.80594526163734,1,3.4943609713143933
2,grand,0,1,500,20,0.04,0.59,315,17542.66051027632,55.69098574690896,1,3.557782838457252
2,grand,0,1,500,21,0.0,0.55,283,15848.774350320002,56.00273622021202,1,3.4562393498377464
2,grand,0,1,500,22,-0.04,0.51,246,13954.63133173287,56.726143624930366,1,3.328958628835438
2,grand,0,1,500,23,0.04,0.59,287,16157.425760690423,56.29765073411297,1,3.4755269239768034
2,grand,0,1,500,24,0.08,0.63,304,16818.734151280874,55.324783392371295,1,3.515640573728143
3,moyen,1,0,150,1,-0.04,0.51,82,4432.052531689853,54.04942111816894,1,3.3859827870787274
3,moyen,1,0,150,2,-0.04,0.51,78,4126.383780728451,52.90235616318527,1,3.314521410412507
3,moyen,1,0,150,3,0.0,0.55,84,4332.743835713292,51.580283758491575,1,3.363321006512995
3,moyen,1,0,150,4,0.04,0.59,83,4386.766743742857,52.85261137039587,1,3.375712435777853
3,moyen,1,0,150,5,0.08,0.63,87,4713.796190280612,54.181565405524275,1,3.447613553480141
3,moyen,1,0,150,6,0.08,0.63,89,4892.80283577158,54.97531276147843,1,3.484885301218842
3,moyen,1,0,150,7,0.08,0.63,109,6206.704705881533,56.94224500808746,1,3.722750096815076
3,moyen,1,0,150,8,0.04,0.59,83,4558.607031895459,54.92297628789709,1,3.414137086283521
3,moyen,1,0,150,9,0.0,0.55,85,4763.0060613604355,56.03536542776983,1,3.45799897929679
3,moyen,1,0,150,10,-0.04,0.51,71,4063.092014417,57.22664809038028,1,3.299064248550367
3,moyen,1,0,150,11,0.04,0.59,85,4803.966072971202,56.51724791730826,1,3.466561826832886
3,moyen,1,0,150,12,0.08,0.63,91,4861.424641165835,53.422248804020164,1,3.4784515158846614
3,moyen,1,0,150,13,-0.04,0.51,79,4203.9676256794955,53.21478007189235,1,3.3331487370335164
3,moyen,1,0,150,14,-0.04,0.51,83,4418.100515781144,53.230126696158365,1,3.3828298410467137
3,moyen,1,0,150,15,0.0,0.55,87,4890.156153990738,56.208691425180895,1,3.484344221194243
3,moyen,1,0,150,16,0.04,0.59,89,4990.837644809752,56.076827469772496,1,3.504723745252941
3,moyen,1,0,150,17,0.08,0.63,93,5142.950384271177,55.300541766356744,1,3.5347469043972777
3,moyen,1,0,150,18,0.08,0.63,92,5165.166963449648,56.14311916793096,1,3.539057412869116
3,moyen,1,0,150,19,0.08,0.63,91,5015.433669761885,55.11465571166906,1,3.5096398770898642
3,moyen,1,0,150,20,0.04,0.59,84,4880.136656445246,58.096864957681504,1,3.4822932077287776
3,moyen,1,0,150,21,0.0,0.55,82,4424.230449683038,53.9540298741834,1,3.3842163385455835
3,moyen,1,0,150,22,-0.04,0.51,75,3990.137529979271,53.20183373305695,1,3.2809456838601068
3,moyen,1,0,150,23,0.04,0.59,80,4385.323141441019,54.81653926801274,1,3.3753833004557654
3,moyen,1,0,150,24,0.08,0.63,94,5406.320380157389,57.51404659741903,1,3.5846886947942047
4,petit,0,1,30,1,-0.04,0.41000000000000003,15,729.3503020196033,48.62335346797355,0,3.190956758964179
4,petit,0,1,30,2,-0.04,0.41000000000000003,14,685.093739592165,48.93526711372607,0,3.1283582933574428
4,petit,0,1,30,3,0.0,0.45,18,900.3722150914712,50.02067861619284,0,3.4016108684885507
4,petit,0,1,30,4,0.04,0.49,11,522.803788432272,47.52761713020654,0,2.8580088464891085
4,petit,0,1,30,5,0.08,0.53,16,831.6664645317405,51.97915403323378,0,3.322234094807317
4,petit,0,1,30,6,0.08,0.53,16,811.9354478825003,50.74596549265627,0,3.2982234576577647
4,petit,0,1,30,7,0.08,0.53,15,743.1689714305876,49.54459809537251,0,3.209726055007076
4,petit,0,1,30,8,0.04,0.49,14,625.3589800706652,44.66849857647609,0,3.0371284713010795
4,petit,0,1,30,9,0.0,0.45,13,630.7015121369791,48.51550093361378,0,3.045635329558055
4,petit,0,1,30,10,-0.04,0.41000000000000003,11,505.1678527188846,45.924350247171326,0,2.823693374008224
4,petit,0,1,30,11,0.04,0.49,23,1185.6347787214534,51.549338205280584,0,3.676836206728654
4,petit,0,1,30,12,0.08,0.53,16,751.3193715943032,46.95746072464395,0,3.2206334414805196
4,petit,0,1,30,13,-0.04,0.41000000000000003,10,389.4468419802358,38.94468419802358,0,2.56352999674869
4,petit,0,1,30,14,-0.04,0.41000000000000003,11,547.1037426153314,49.736703874121034,0,2.903441060209179
4,petit,0,1,30,15,0.0,0.45,17,855.6633942183928,50.333140836376046,0,3.350679686090702
4,petit,0,1,30,16,0.04,0.49,17,820.7261183160946,48.278006959770266,0,3.3089920769049144
4,petit,0,1,30,17,0.08,0.53,18,864.8956889415023,48.049760496750125,0,3.361411527178994
4,petit,0,1,30,18,0.08,0.53,18,849.8991858944207,47.216621438578926,0,3.3439203559580046
4,petit,0,1,30,19,0.08,0.53,15,745.512041779546,49.70080278530307,0,3.2128739050339776
4,petit,0,1,30,20,0.04,0.49,14,619.4220212973881,44.244430092670584,0,3.0275894378723294
4,petit,0,1,30,21,0.0,0.45,10,513.7509088475607,51.37509088475607,0,2.840541153193071
4,petit,0,1,30,22,-0.04,0.41000000000000003,11,499.8977925603529,45.44525386912299,0,2.813206280985173
4,petit,0,1,30,23,0.04,0.49,17,882.70221536656,51.92365972744471,0,3.3817905201224776
4,petit,0,1,30,24,0.08,0.53,12,590.793404406872,49.23278370057267,0,2.980269005098752
5,grand,1,1,500,1,-0.04,0.61,300,14909.709771350868,49.69903257116956,0,3.395159843778318
5,grand,1,1,500,2,-0.04,0.61,312,15610.998804408195,50.03525257823139,0,3.441122897947975
5,grand,1,1,500,3,0.0,0.65,320,16231.511642089352,50.72347388152922,0,3.4801016965101965
5,grand,1,1,500,4,0.04,0.6900000000000001,346,17310.985033160912,50.03174865075408,0,3.544488453568693
5,grand,1,1,500,5,0.08,0.73,377,18686.342512064788,49.56589525746628,0,3.6209400906388183
5,grand,1,1,500,6,0.08,0.73,365,17642.636427625406,48.33599021267234,0,3.563465677319333
5,grand,1,1,500,7,0.08,0.73,364,18569.05600725532,51.01389012982231,0,3.614643720343564
5,grand,1,1,500,8,0.04,0.6900000000000001,337,17332.131178277865,51.43065631536459,0,3.545709252968733
5,grand,1,1,500,9,0.0,0.65,342,16904.870811369394,49.42944681686957,0,3.5207489746538827
5,grand,1,1,500,10,-0.04,0.61,302,15105.847771976074,50.01936348336449,0,3.408229119078571
5,grand,1,1,500,11,0.04,0.6900000000000001,350,17908.43232325868,51.166949495024795,0,3.578418861995194
5,grand,1,1,500,12,0.08,0.73,375,18688.894244925898,49.83705131980239,0,3.6210766373519085
5,grand,1,1,500,13,-0.04,0.61,294,14877.920959406845,50.6051733313158,0,3.3930254797331068
5,grand,1,1,500,14,-0.04,0.61,339,17101.854224661314,50.44794756537261,0,3.5323340723807175
5,grand,1,1,500,15,0.0,0.65,338,16806.846318208925,49.72439739115067,0,3.5149335028968745
5,grand,1,1,500,16,0.04,0.6900000000000001,350,17513.92865520011,50.0397961577146,0,3.5561436680648426
5,grand,1,1,500,17,0.08,0.73,371,18487.433765976733,49.831357859775565,0,3.6102384259522706
5,grand,1,1,500,18,0.08,0.73,366,18430.212696617,50.35577239512841,0,3.6071384929573402
5,grand,1,1,500,19,0.08,0.73,346,17312.444410727272,50.03596650499212,0,3.5445727535696268
5,grand,1,1,500,20,0.04,0.6900000000000001,348,17379.460821040066,49.94097937080478,0,3.5484362769608526
5,grand,1,1,500,21,0.0,0.65,315,16107.953917298275,51.13636164221675,0,3.472460362686995
5,grand,1,1,500,22,-0.04,0.61,301,14603.621077359963,48.51701354604639,0,3.374416697519867
5,grand,1,1,500,23,0.04,0.6900000000000001,344,16333.745240398132,47.48181755929689,0,3.4863804084843593
5,grand,1,1,500,24,0.08,0.73,363,18486.366343977534,50.92662904677007,0,3.6101806865802653
6,moyen,0,0,150,1,-0.04,0.21,29,1431.1465106337992,49.34987967702756,0,2.2555958636112665
6,moyen,0,0,150,2,-0.04,0.21,33,1640.9104677653252,49.724559629252276,0,2.3923712359474103
6,moyen,0,0,150,3,0.0,0.25,34,1646.7862776960503,48.43489052047207,0,2.3959456630565246
6,moyen,0,0,150,4,0.04,0.29,43,2066.6716021657016,48.06213028292329,0,2.62305937641066
6,moyen,0,0,150,5,0.08,0.33,50,2568.3781385651873,51.367562771303746,0,2.840394610093435
6,moyen,0,0,150,6,0.08,0.33,54,2734.3682591462266,50.63644924344864,0,2.903020410220162
6,moyen,0,0,150,7,0.08,0.33,43,2232.854884389146,51.926857776491765,0,2.7004009687934496
6,moyen,0,0,150,8,0.04,0.29,58,2941.7153279927597,50.719229792978616,0,2.976112840994169
6,moyen,0,0,150,9,0.0,0.25,39,1923.0798906312973,49.30974078541788,0,2.5510479954196295
6,moyen,0,0,150,10,-0.04,0.21,38,1909.9607369634468,50.26212465693281,0,2.5442026701694904
6,moyen,0,0,150,11,0.04,0.29,34,1764.9125419855518,51.90919241133976,0,2.4652211227604623
6,moyen,0,0,150,12,0.08,0.33,59,2883.590670209292,48.874418139140545,0,2.956156262962604
6,moyen,0,0,150,13,-0.04,0.21,25,1212.4939490183447,48.49975796073379,0,2.0897993382025954
6,moyen,0,0,150,14,-0.04,0.21,30,1501.2474057028019,50.0415801900934,0,2.303416351205055
6,moyen,0,0,150,15,0.0,0.25,36,1630.295206809787,45.28597796693853,0,2.385881091778655
6,moyen,0,0,150,16,0.04,0.29,46,2292.213070972054,49.83071893417509,0,2.726637742319884
6,moyen,0,0,150,17,0.08,0.33,48,2187.51647610787,45.573259918913955,0,2.679886856042175
6,moyen,0,0,150,18,0.08,0.33,43,2211.3781240079115,51.42739823274213,0,2.690735891590823
6,moyen,0,0,150,19,0.08,0.33,48,2406.9503155632187,50.14479824090039,0,2.7754805018299105
6,moyen,0,0,150,20,0.04,0.29,53,2610.7503899842536,49.25944132045762,0,2.856757670639721
6,moyen,0,0,150,21,0.0,0.25,38,1890.2923756341227,49.74453620089796,0,2.5338514980959346
6,moyen,0,0,150,22,-0.04,0.21,37,1908.2726818476774,51.574937347234524,0,2.543318462715104
6,moyen,0,0,150,23,0.04,0.29,40,2068.4716727204654,51.71179181801163,0,2.623929997111712
6,moyen,0,0,150,24,0.08,0.33,53,2760.880330460253,52.092081706797224,0,2.9126695740695996
7,moyen,0,1,150,1,-0.04,0.51,93,5351.786342573713,57.54608970509369,1,3.574550385871167
7,moyen,0,1,150,2,-0.04,0.51,73,3843.2917579337127,52.647832300461815,1,3.2434492129034678
7,moyen,0,1,150,3,0.0,0.55,81,4469.466490909618,55.178598653205164,1,3.3943890331241238
7,moyen,0,1,150,4,0.04,0.59,98,5316.800710314148,54.25306847259335,1,3.567991737102122
7,moyen,0,1,150,5,0.08,0.63,102,5710.339201507559,55.98371766183881,1,3.6393984116068396
7,moyen,0,1,150,6,0.08,0.63,94,5218.295916549844,55.51378634627494,1,3.549290880714895
7,moyen,0,1,150,7,0.08,0.63,89,5243.6619994038365,58.91755055509929,1,3.5541400939815566
7,moyen,0,1,150,8,0.04,0.59,83,4540.937227184441,54.71008707451134,1,3.410253413339631
7,moyen,0,1,150,9,0.0,0.55,88,4574.685188945892,51.98505896529423,1,3.4176578700864018
7,moyen,0,1,150,10,-0.04,0.51,86,4624.730188573741,53.77593242527605,1,3.4285380165428876
7,moyen,0,1,150,11,0.04,0.59,89,4887.369565095818,54.914264776357506,1,3.483774222392823
7,moyen,0,1,150,12,0.08,0.63,101,5732.527860672277,56.75770159081462,1,3.6432765807499905
7,moyen,0,1,150,13,-0.04,0.51,69,3854.8372877167994,55.86720706835941,1,3.2464487828954187
7,moyen,0,1,150,14,-0.04,0.51,69,3954.0989028697427,57.30578120101077,1,3.271872722692682
7,moyen,0,1,150,15,0.0,0.55,86,4539.457542435705,52.78439002832216,1,3.409927505755352
7,moyen,0,1,150,16,0.04,0.59,87,4691.902639333467,53.929915394637554,1,3.4429581651066328
7,moyen,0,1,150,17,0.08,0.63,96,5231.638364276803,54.4962329612167,1,3.5518444766742077
7,moyen,0,1,150,18,0.08,0.63,89,4766.473834975202,53.55588578623823,1,3.4587267784643334
7,moyen,0,1,150,19,0.08,0.63,92,4961.978454476567,53.93454841822356,1,3.4989245280413814
7,moyen,0,1,150,20,0.04,0.59,88,4863.677600319578,55.26906363999521,1,3.478914844523909
7,moyen,0,1,150,21,0.0,0.55,91,4927.194351335384,54.144992871817415,1,3.491889713851051
7,moyen,0,1,150,22,-0.04,0.51,70,3968.5556811348238,56.69365258764034,1,3.2755222051123116
7,moyen,0,1,150,23,0.04,0.59,81,4660.590629234694,57.5381559164777,1,3.4362621694629985
7,moyen,0,1,150,24,0.08,0.63,101,5413.117117081507,53.59521898100502,1,3.5859450887277937
8,petit,1,1,30,1,-0.04,0.61,20,979.2902606045099,48.96451303022549,0,3.4856307037527166
8,petit,1,1,30,2,-0.04,0.61,23,1037.8930728508615,45.12578577612441,0,3.5437506640897456
8,petit,1,1,30,3,0.0,0.65,18,967.9051637085249,53.77250909491805,0,3.4739367294394223
8,petit,1,1,30,4,0.04,0.6900000000000001,22,1061.359509386686,48.24361406303119,0,3.5661085396967254
8,petit,1,1,30,5,0.08,0.73,21,1092.878520261555,52.041834298169285,0,3.5953729569354436
8,petit,1,1,30,6,0.08,0.73,18,916.8930333189827,50.938501851054596,0,3.419793435283236
8,petit,1,1,30,7,0.08,0.73,15,694.6517874222287,46.310119161481914,0,3.142213313055769
8,petit,1,1,30,8,0.04,0.6900000000000001,18,896.3938514441259,49.79965841356255,0,3.3971825010756818
8,petit,1,1,30,9,0.0,0.65,18,875.077965523399,48.615442529077725,0,3.373115604181295
8,petit,1,1,30,10,-0.04,0.61,19,908.3709939942245,47.80899968390655,0,3.41045549718563
8,petit,1,1,30,11,0.04,0.6900000000000001,22,1066.343688040758,48.470167638216274,0,3.5707935801448705
8,petit,1,1,30,12,0.08,0.73,19,898.0007661788765,47.26319821994087,0,3.398973539845556
8,petit,1,1,30,13,-0.04,0.61,20,1035.3869018293353,51.76934509146677,0,3.5413330723772956
8,petit,1,1,30,14,-0.04,0.61,15,681.1061235784181,45.40707490522787,0,3.122520747263271
8,petit,1,1,30,15,0.0,0.65,20,950.1373369428746,47.50686684714373,0,3.455409157686915
8,petit,1,1,30,16,0.04,0.6900000000000001,16,851.5968113893717,53.224800711835734,0,3.3459158070915542
8,petit,1,1,30,17,0.08,0.73,23,1056.793581916048,45.94754703982817,0,3.5617972983973596
8,petit,1,1,30,18,0.08,0.73,25,1339.312324738763,53.57249298955052,0,3.7987141890620304
8,petit,1,1,30,19,0.08,0.73,24,1293.9562584912978,53.91484410380408,0,3.764262289497591
8,petit,1,1,30,20,0.04,0.6900000000000001,22,1109.041451087428,50.410975049428544,0,3.610053981984685
8,petit,1,1,30,21,0.0,0.65,15,628.5852748815455,41.90568499210303,0,3.042274317166907
8,petit,1,1,30,22,-0.04,0.61,20,1120.7227104905303,56.036135524526514,0,3.6205316517488426
8,petit,1,1,30,23,0.04,0.6900000000000001,20,1064.0123764860687,53.20061882430343,0,3.5686049202075614
8,petit,1,1,30,24,0.08,0.73,29,1518.8393577588697,52.3737709572024,0,3.924504360080352
9,moyen,0,1,150,1,-0.04,0.41000000000000003,62,3082.9627744948884,49.72520604024014,0,3.02301105927486
9,moyen,0,1,150,2,-0.04,0.41000000000000003,58,2853.5080205791974,49.1984141479172,0,2.9456691066630287
9,moyen,0,1,150,3,0.0,0.45,71,3495.328686526196,49.22998150036896,0,3.1485474009354713
9,moyen,0,1,150,4,0.04,0.49,69,3415.556364277971,49.500816873593784,0,3.125460382436328
9,moyen,0,1,150,5,0.08,0.53,74,3802.6890272989926,51.38768955809449,0,3.2328284401228595
9,moyen,0,1,150,6,0.08,0.53,79,3780.7094613711274,47.857081789507944,0,3.227031665099572
9,moyen,0,1,150,7,0.08,0.53,73,3492.6218557839475,47.84413501073901,0,3.1477726871302596
9,moyen,0,1,150,8,0.04,0.49,85,4556.200005707293,53.60235300832109,0,3.4136089289162417
9,moyen,0,1,150,9,0.0,0.45,66,3234.65560583121,49.009933421685,0,3.071042448386818
9,moyen,0,1,150,10,-0.04,0.41000000000000003,53,2509.167413090829,47.34278137907225,0,2.817070975070388
9,moyen,0,1,150,11,0.04,0.49,76,3825.16713098016,50.331146460265266,0,3.238722145583707
9,moyen,0,1,150,12,0.08,0.53,75,3814.0438344793183,50.853917793057576,0,3.2358099850445554
9,moyen,0,1,150,13,-0.04,0.41000000000000003,59,2801.0560683908047,47.47552658289499,0,2.9271164982397697
9,moyen,0,1,150,14,-0.04,0.41000000000000003,69,3538.3548712312318,51.28050538016278,0,3.1607818783722412
9,moyen,0,1,150,15,0.0,0.45,72,3538.1347022800683,49.14075975388984,0,3.1607196529004318
9,moyen,0,1,150,16,0.04,0.49,71,3312.663566487836,46.65723333081459,0,3.0948725535415065
9,moyen,0,1,150,17,0.08,0.53,66,3139.961884830946,47.57518007319615,0,3.0413306461434995
9,moyen,0,1,150,18,0.08,0.53,89,4470.985525638049,50.23579242289942,0,3.394728844744439
9,moyen,0,1,150,19,0.08,0.53,81,3801.9411081832113,46.937544545471745,0,3.232631739138099
9,moyen,0,1,150,20,0.04,0.49,77,3752.463873213247,48.7332970547175,0,3.219532641973478
9,moyen,0,1,150,21,0.0,0.45,76,3925.2138857627783,51.64755112845761,0,3.2645408278235224
9,moyen,0,1,150,22,-0.04,0.41000000000000003,63,3236.5075696807667,51.373136026678836,0,3.071614822734331
9,moyen,0,1,150,23,0.04,0.49,76,3659.394705271809,48.1499303325238,0,3.1944177375489224
9,moyen,0,1,150,24,0.08,0.53,76,3734.826737929054,49.14245707801387,0,3.2148214136206548
10,petit,0,1,30,1,-0.04,0.51,13,767.0786512856982,59.00605009889986,1,3.2413919584969695
10,petit,0,1,30,2,-0.04,0.51,15,767.6677241991421,51.17784827994281,1,3.2421596070827956
10,petit,0,1,30,3,0.0,0.55,18,899.8936288181997,49.99409048989998,1,3.4010791844751425
10,petit,0,1,30,4,0.04,0.59,18,971.71691011593,53.984272784218334,1,3.4778671356416013
10,petit,0,1,30,5,0.08,0.63,17,766.1247294567263,45.06616055627802,1,3.2401476070116515
10,petit,0,1,30,6,0.08,0.63,18,931.1331430530277,51.729619058501534,1,3.4352048961879387
10,petit,0,1,30,7,0.08,0.63,16,886.2962978116888,55.39351861323055,1,3.385853934945738
10,petit,0,1,30,8,0.04,0.59,19,973.2948448292534,51.226044464697544,1,3.4794896811665743
10,petit,0,1,30,9,0.0,0.55,20,1057.48130665421,52.874065332710494,1,3.562447852179306
10,petit,0,1,30,10,-0.04,0.51,15,917.8257603389891,61.18838402259927,1,3.4208101873910617
10,petit,0,1,30,11,0.04,0.59,16,824.9436539063703,51.55897836914814,1,3.314117704044782
10,petit,0,1,30,12,0.08,0.63,22,1265.0580967803292,57.50264076274223,1,3.741675944753445
10,petit,0,1,30,13,-0.04,0.51,16,808.9967030832626,50.56229394270391,1,3.2945974600892223
10,petit,0,1,30,14,-0.04,0.51,19,1065.1529171618206,56.06067985062214,1,3.56967627036365
10,petit,0,1,30,15,0.0,0.55,23,1180.6392211640082,51.33214005060905,1,3.672613901974971
10,petit,0,1,30,16,0.04,0.59,15,830.6383660052749,55.37589106701832,1,3.3209971391796045
10,petit,0,1,30,17,0.08,0.63,23,1201.776445647812,52.25114981077443,1,3.6903587308176236
10,petit,0,1,30,18,0.08,0.63,19,1069.6951943479,56.29974707094211,1,3.5739316401166077
10,petit,0,1,30,19,0.08,0.63,18,883.51034128212,49.083907849006664,1,3.3827056149324557
10,petit,0,1,30,20,0.04,0.59,16,818.3114120337987,51.144463252112416,1,3.306045581800819
10,petit,0,1,30,21,0.0,0.55,20,1063.165656763391,53.158282838169555,1,3.5678088234501097
10,petit,0,1,30,22,-0.04,0.51,13,725.822540618072,55.83250312446708,1,3.186108168873312
10,petit,0,1,30,23,0.04,0.59,16,838.9651120298038,52.435319501862736,1,3.3309717411392747
10,petit,0,1,30,24,0.08,0.63,20,1122.0886413296728,56.10443206648364,1,3.621749704267539
11,grand,0,0,500,1,-0.04,0.21,108,5241.225057493419,48.52986164345758,0,2.3497024411663476
11,grand,0,0,500,2,-0.04,0.21,98,5004.249773303108,51.06377319697049,0,2.30343468664775
11,grand,0,0,500,3,0.0,0.25,125,6207.696724867142,49.661573798937134,0,2.518937109938778
11,grand,0,0,500,4,0.04,0.29,134,6691.21423240355,49.934434570175746,0,2.5939425378429113
11,grand,0,0,500,5,0.08,0.33,169,8487.094933224038,50.21949664629608,0,2.831693947207093
11,grand,0,0,500,6,0.08,0.33,164,8182.323573885765,49.89221691393759,0,2.795123346325737
11,grand,0,0,500,7,0.08,0.33,171,8704.262278812163,50.90211858954481,0,2.856960003355127
