magasin_id,taille,urbain,qualite_equipe,n_potentiel,mois,effet_saison_val,p_visite,nb_visites,ventes,panier_moyen,pub,log_rev_int
7,moyen,0,1,150,6,0.08,0.53,75,3660.0985434430895,48.80131391257453,0,3.1946100563747026
7,moyen,0,1,150,7,0.08,0.53,83,4173.635830915768,50.284769047177925,0,3.325907542709196
7,moyen,0,1,150,8,0.04,0.49,77,3740.386073420667,48.576442511956714,0,3.2163088191720033
7,moyen,0,1,150,9,0.0,0.45,76,3894.3822063448483,51.24187113611642,0,3.2566550396501666
7,moyen,0,1,150,10,-0.04,0.41000000000000003,67,3178.2404314103433,47.43642434940811,0,3.053447705082183
7,moyen,0,1,150,11,0.04,0.49,71,3610.553446669445,50.85286544604852,0,3.180981054806713
7,moyen,0,1,150,12,0.08,0.53,69,3401.754341727777,49.30078756127213,0,3.121411266295725
7,moyen,0,1,150,13,-0.04,0.41000000000000003,63,3013.079744179593,47.82666260602529,0,3.0000827113879547
7,moyen,0,1,150,14,-0.04,0.41000000000000003,60,3059.9314387090635,50.99885731181772,0,3.0155124949485277
7,moyen,0,1,150,15,0.0,0.45,70,3525.485628033383,50.3640804004769,0,3.1571381784791175
7,moyen,0,1,150,16,0.04,0.49,70,3346.107982730446,47.80154261043494,0,3.104917859114609
7,moyen,0,1,150,17,0.08,0.53,84,4196.469867609549,49.95797461439939,0,3.331363649038533
7,moyen,0,1,150,18,0.08,0.53,76,3739.046189547805,49.197976178260596,0,3.215950534254088
7,moyen,0,1,150,19,0.08,0.53,81,3871.364979368385,47.79462937491833,0,3.250727137587909
7,moyen,0,1,150,20,0.04,0.49,73,3737.2118796686436,51.19468328313211,0,3.2154598315793046
7,moyen,0,1,150,21,0.0,0.45,58,2932.599498968727,50.562060327047014,0,2.9730092155978802
7,moyen,0,1,150,22,-0.04,0.41000000000000003,63,3375.7411256771884,53.58319247106648,0,3.113734877896647
7,moyen,0,1,150,23,0.04,0.49,75,3838.962440022521,51.186165866966945,0,3.2423221170646825
7,moyen,0,1,150,24,0.08,0.53,69,3263.9759711432166,47.303999581785746,0,3.0800660601785412
8,petit,1,1,30,1,-0.04,0.71,22,1217.3989915544398,55.336317797929084,1,3.7032745060372467
8,petit,1,1,30,2,-0.04,0.71,21,1189.8469650549016,56.65937928832865,1,3.6803825953794282
8,petit,1,1,30,3,0.0,0.75,23,1239.0352986869152,53.87109994290936,1,3.7208909892196917
8,petit,1,1,30,4,0.04,0.79,26,1485.3459320925874,57.128689695868744,1,3.902205593349895
8,petit,1,1,30,5,0.08,0.83,23,1243.2493149487457,54.054318041249815,1,3.7242862649160484
8,petit,1,1,30,6,0.08,0.83,21,1027.0391631515488,48.90662681674042,1,3.5332379610851494
8,petit,1,1,30,7,0.08,0.83,25,1364.3539564519294,54.574158258077176,1,3.817238921942296
8,petit,1,1,30,8,0.04,0.79,28,1535.4780726599201,54.838502594997145,1,3.9353996778562044
8,petit,1,1,30,9,0.0,0.75,23,1310.504468330545,56.978455144806304,1,3.7769700507334516
8,petit,1,1,30,10,-0.04,0.71,22,1237.3054250786317,56.24115568539235,1,3.719493868158711
8,petit,1,1,30,11,0.04,0.79,24,1130.7266262110882,47.11360942546201,1,3.6294183554329225
8,petit,1,1,30,12,0.08,0.83,24,1298.5540032095905,54.10641680039961,1,3.7678092374935197
8,petit,1,1,30,13,-0.04,0.71,23,1148.6237810215944,49.94016439224323,1,3.6451224109082223
8,petit,1,1,30,14,-0.04,0.71,20,1090.9898452983562,54.54949226491781,1,3.5936432964267335
8,petit,1,1,30,15,0.0,0.75,21,1121.4457278485124,53.40217751659583,1,3.62117657866038
8,petit,1,1,30,16,0.04,0.79,25,1429.2607565480341,57.17043026192137,1,3.8637152544623747
8,petit,1,1,30,17,0.08,0.83,24,1403.3692978726829,58.47372074469512,1,3.845433883955551
8,petit,1,1,30,18,0.08,0.83,25,1262.514529092223,50.50058116368892,1,3.7396632876130007
8,petit,1,1,30,19,0.08,0.83,28,1629.2678398633448,58.1881371379766,1,3.994688633230049
8,petit,1,1,30,20,0.04,0.79,24,1362.9948326510323,56.79145136045968,1,3.8162422588687406
8,petit,1,1,30,21,0.0,0.75,24,1147.8204315577009,47.825851314904206,1,3.6444227644789615
8,petit,1,1,30,22,-0.04,0.71,24,1351.905436603456,56.329393191810674,1,3.8080729291539654
8,petit,1,1,30,23,0.04,0.79,24,1281.437104504543,53.39321268768929,1,3.754540083346847
8,petit,1,1,30,24,0.08,0.83,24,1418.4278810737594,59.10116171140664,1,3.8561070296120405
9,moyen,0,1,150,1,-0.04,0.41000000000000003,68,3479.1460427479115,51.16391239335164,0,3.14390685854424
9,moyen,0,1,150,2,-0.04,0.41000000000000003,60,3085.433535851962,51.42389226419937,0,3.023812162629736
9,moyen,0,1,150,3,0.0,0.45,67,3262.086695364653,48.68786112484557,0,3.0794870660965388
9,moyen,0,1,150,4,0.04,0.49,69,3399.304436760246,49.26528169217748,0,3.1206908181557242
9,moyen,0,1,150,5,0.08,0.53,77,3820.3950851091545,49.615520585833174,0,3.2374738275775696
9,moyen,0,1,150,6,0.08,0.53,81,3990.8057588958936,49.2692068999493,0,3.2811131399850275
9,moyen,0,1,150,7,0.08,0.53,84,4150.308740595183,49.40843738803789,0,3.3203027116854336
9,moyen,0,1,150,8,0.04,0.49,80,3959.353624051677,49.49192030064596,0,3.27320077057984
9,moyen,0,1,150,9,0.0,0.45,61,3092.335695317886,50.69402779209649,0,3.026046678708131
9,moyen,0,1,150,10,-0.04,0.41000000000000003,72,3697.367120939549,51.3523211241604,0,3.204740962301226
9,moyen,0,1,150,11,0.04,0.49,73,3694.496382511771,50.609539486462616,0,3.203964232976945
9,moyen,0,1,150,12,0.08,0.53,84,4049.3440583748215,48.206476885414546,0,3.295674891992141
9,moyen,0,1,150,13,-0.04,0.41000000000000003,65,3182.4707400554307,48.96108830854509,0,3.054777842280607
9,moyen,0,1,150,14,-0.04,0.41000000000000003,61,3155.7466637554894,51.73355186484409,0,3.0463451133407164
9,moyen,0,1,150,15,0.0,0.45,58,2851.5261007352865,49.16424311612563,0,2.9449743097936336
9,moyen,0,1,150,16,0.04,0.49,81,4332.762818521955,53.4908989940982,0,3.3633253877475657
9,moyen,0,1,150,17,0.08,0.53,75,4004.9551350334837,53.39940180044645,0,3.2846523631046276
9,moyen,0,1,150,18,0.08,0.53,86,4462.350018722941,51.887790915383036,0,3.392795522177074
9,moyen,0,1,150,19,0.08,0.53,84,4350.285710165621,51.78911559720977,0,3.3673615083274484
9,moyen,0,1,150,20,0.04,0.49,80,3892.403406792887,48.65504258491109,0,3.256146794093433
9,moyen,0,1,150,21,0.0,0.45,68,3309.5861306904544,48.67038427485962,0,3.093943130412015
9,moyen,0,1,150,22,-0.04,0.41000000000000003,64,3159.961437059209,49.37439745405014,0,3.0476798089479638
9,moyen,0,1,150,23,0.04,0.49,78,4010.176179194939,51.412515117883835,0,3.2859551602005785
9,moyen,0,1,150,24,0.08,0.53,79,3972.2529800505085,50.28168329177859,0,3.2764534198891986
10,petit,0,1,30,1,-0.04,0.51,15,841.5737565970563,56.104917106470424,1,3.334076277084452
10,petit,0,1,30,2,-0.04,0.51,13,662.4607349515823,50.95851807319863,1,3.094763906444193
10,petit,0,1,30,3,0.0,0.55,15,815.6683850921631,54.37789233947754,1,3.302810499884396
10,petit,0,1,30,4,0.04,0.59,22,1230.2507744348206,55.9204897470373,1,3.7137759275775934
10,petit,0,1,30,5,0.08,0.63,22,1268.6770432716503,57.66713833052956,1,3.744532556634512
10,petit,0,1,30,6,0.08,0.63,15,852.024554868248,56.80163699121653,1,3.346417965019761
10,petit,0,1,30,7,0.08,0.63,22,1211.5944961666567,55.07247709848439,1,3.698495154864776
10,petit,0,1,30,8,0.04,0.59,18,1049.6623464510624,58.3145748028368,1,3.5550264349646357
10,petit,0,1,30,9,0.0,0.55,13,670.0348675977106,51.54114366136235,1,3.1061323705593735
10,petit,0,1,30,10,-0.04,0.51,16,846.9851480388988,52.93657175243118,1,3.3404857780532806
10,petit,0,1,30,11,0.04,0.59,19,1128.6355284322665,59.40186991748771,1,3.627567303469782
10,petit,0,1,30,12,0.08,0.63,19,971.9837471232818,51.15703932227799,1,3.4781417015919023
10,petit,0,1,30,13,-0.04,0.51,16,736.5548139685218,46.03467587303261,1,3.2007862764114186
10,petit,0,1,30,14,-0.04,0.51,19,1193.0747876915575,62.79340987850303,1,3.683091727231638
10,petit,0,1,30,15,0.0,0.55,17,850.6258938339181,50.036817284348125,1,3.344775042539694
10,petit,0,1,30,16,0.04,0.59,21,1122.752817001763,53.464419857226815,1,3.6223414393221507
10,petit,0,1,30,17,0.08,0.63,22,1326.2427965930838,60.283763481503804,1,3.788907876841737
10,petit,0,1,30,18,0.08,0.63,18,1043.464490006587,57.97024944481039,1,3.5491043145746746
10,petit,0,1,30,19,0.08,0.63,19,1018.4174269769436,53.60091720931282,1,3.5248077775486757
10,petit,0,1,30,20,0.04,0.59,21,1006.2274771459224,47.91559414980583,1,3.5127660638595417
10,petit,0,1,30,21,0.0,0.55,23,1186.401661208487,51.58268092210813,1,3.677482809370033
10,petit,0,1,30,22,-0.04,0.51,17,935.5000068577223,55.02941216810131,1,3.439883771382531
10,petit,0,1,30,23,0.04,0.59,18,1103.844994847163,61.3247219359535,1,3.6053574320992814
10,petit,0,1,30,24,0.08,0.63,19,1137.2748368974496,59.856570363023664,1,3.6351928039844776
11,grand,0,0,500,1,-0.04,0.21,109,5387.323906258593,49.42498996567516,0,2.377195949842371
11,grand,0,0,500,2,-0.04,0.21,104,5057.779726670747,48.632497371834106,0,2.3140747783676656
11,grand,0,0,500,3,0.0,0.25,134,6705.247288878409,50.03915887222693,0,2.5960375778779805
11,grand,0,0,500,4,0.04,0.29,142,6862.260689964953,48.32577950679544,0,2.6191841146512926
11,grand,0,0,500,5,0.08,0.33,181,9131.669773822165,50.45121422001196,0,2.9048957471437555
11,grand,0,0,500,6,0.08,0.33,154,7743.477126177252,50.28231900115099,0,2.739998008391178
11,grand,0,0,500,7,0.08,0.33,148,7566.098182084871,51.12228501408697,0,2.7168246834358416
